# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
mRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192651.1	105410	106996	+	XM_012482289.1		XP_012337712.1	uncharacterized protein		24269995	AK88_04681	1587	1587	partial
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192651.1	105410	106996	+	XP_012337712.1		XM_012482289.1	uncharacterized protein		24269995	AK88_04681	1587	528	
gene	protein_coding	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192651.1	108470	109081	+						24269996	AK88_04682	612		partial
mRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192651.1	108470	109081	+	XM_012482290.1		XP_012337713.1	uncharacterized protein		24269996	AK88_04682	612	612	partial
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192651.1	108470	109081	+	XP_012337713.1		XM_012482290.1	uncharacterized protein		24269996	AK88_04682	612	203	
gene	protein_coding	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192651.1	110196	110504	+						24269997	AK88_04683	309		partial
mRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192651.1	110196	110504	+	XM_012482291.1		XP_012337714.1	uncharacterized protein		24269997	AK88_04683	309	309	partial
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192651.1	110196	110504	+	XP_012337714.1		XM_012482291.1	uncharacterized protein		24269997	AK88_04683	309	102	
gene	protein_coding	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192652.1	194	2405	+						24269998	AK88_04684	2212		partial
mRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192652.1	194	2405	+	XM_012482292.1		XP_012337715.1	uncharacterized protein		24269998	AK88_04684	2073	2073	partial
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192652.1	194	2405	+	XP_012337715.1		XM_012482292.1	uncharacterized protein		24269998	AK88_04684	2073	690	
gene	protein_coding	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192652.1	3597	6405	+						24269999	AK88_04685	2809		partial
mRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192652.1	3597	6405	+	XM_012482293.1		XP_012337716.1	uncharacterized protein		24269999	AK88_04685	2358	2358	partial
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192652.1	3597	6405	+	XP_012337716.1		XM_012482293.1	uncharacterized protein		24269999	AK88_04685	2358	785	
gene	protein_coding	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192652.1	7597	12151	+						24270000	AK88_04686	4555		partial
mRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192652.1	7597	12151	+	XM_012482294.1		XP_012337717.1	uncharacterized protein		24270000	AK88_04686	3048	3048	partial
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192652.1	7597	12151	+	XP_012337717.1		XM_012482294.1	uncharacterized protein		24270000	AK88_04686	3048	1015	
gene	protein_coding	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192652.1	13124	19374	+						24270001	AK88_04687	6251		partial
mRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192652.1	13124	19374	+	XM_012482295.1		XP_012337718.1	uncharacterized protein		24270001	AK88_04687	2610	2610	partial
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192652.1	13124	19374	+	XP_012337718.1		XM_012482295.1	uncharacterized protein		24270001	AK88_04687	2610	869	
gene	protein_coding	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192652.1	24656	25326	-						24270002	AK88_04688	671		partial
mRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192652.1	24656	25326	-	XM_012482296.1		XP_012337719.1	uncharacterized protein		24270002	AK88_04688	330	330	partial
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192652.1	24656	25326	-	XP_012337719.1		XM_012482296.1	uncharacterized protein		24270002	AK88_04688	330	109	
gene	protein_coding	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192652.1	28598	31641	-						24270003	AK88_04689	3044		partial
mRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192652.1	28598	31641	-	XM_012482297.1		XP_012337720.1	uncharacterized protein		24270003	AK88_04689	2244	2244	partial
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192652.1	28598	31641	-	XP_012337720.1		XM_012482297.1	uncharacterized protein		24270003	AK88_04689	2244	747	
gene	protein_coding	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192652.1	32295	32870	+						24270004	AK88_04690	576		partial
mRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192652.1	32295	32870	+	XM_012482298.1		XP_012337721.1	uncharacterized protein		24270004	AK88_04690	360	360	partial
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192652.1	32295	32870	+	XP_012337721.1		XM_012482298.1	uncharacterized protein		24270004	AK88_04690	360	119	
gene	protein_coding	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192652.1	36576	37111	+						24270005	AK88_04691	536		partial
mRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192652.1	36576	37111	+	XM_012482299.1		XP_012337722.1	uncharacterized protein		24270005	AK88_04691	405	405	partial
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192652.1	36576	37111	+	XP_012337722.1		XM_012482299.1	uncharacterized protein		24270005	AK88_04691	405	134	
gene	protein_coding	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192652.1	38057	41162	-						24270006	AK88_04692	3106		partial
mRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192652.1	38057	41162	-	XM_012482300.1		XP_012337723.1	uncharacterized protein		24270006	AK88_04692	1323	1323	partial
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192652.1	38057	41162	-	XP_012337723.1		XM_012482300.1	uncharacterized protein		24270006	AK88_04692	1323	440	
gene	protein_coding	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192652.1	44990	46410	+						24270007	AK88_04693	1421		partial
mRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192652.1	44990	46410	+	XM_012482301.1		XP_012337724.1	uncharacterized protein		24270007	AK88_04693	1233	1233	partial
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192652.1	44990	46410	+	XP_012337724.1		XM_012482301.1	uncharacterized protein		24270007	AK88_04693	1233	410	
gene	protein_coding	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192652.1	48729	53007	+						24270008	AK88_04694	4279		partial
mRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192652.1	48729	53007	+	XM_012482302.1		XP_012337725.1	uncharacterized protein		24270008	AK88_04694	2619	2619	partial
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192652.1	48729	53007	+	XP_012337725.1		XM_012482302.1	uncharacterized protein		24270008	AK88_04694	2619	872	
gene	protein_coding	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192652.1	54207	56402	+						24270009	AK88_04695	2196		partial
mRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192652.1	54207	56402	+	XM_012482303.1		XP_012337726.1	uncharacterized protein		24270009	AK88_04695	1710	1710	partial
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192652.1	54207	56402	+	XP_012337726.1		XM_012482303.1	uncharacterized protein		24270009	AK88_04695	1710	569	
gene	protein_coding	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192652.1	59037	60029	+						24270010	AK88_04696	993		partial
mRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192652.1	59037	60029	+	XM_012482304.1		XP_012337727.1	uncharacterized protein		24270010	AK88_04696	855	855	partial
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192652.1	59037	60029	+	XP_012337727.1		XM_012482304.1	uncharacterized protein		24270010	AK88_04696	855	284	
gene	protein_coding	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192652.1	62811	63894	-						24270011	AK88_04697	1084		partial
mRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192652.1	62811	63894	-	XM_012482305.1		XP_012337728.1	uncharacterized protein		24270011	AK88_04697	918	918	partial
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192652.1	62811	63894	-	XP_012337728.1		XM_012482305.1	uncharacterized protein		24270011	AK88_04697	918	305	
gene	protein_coding	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192652.1	64537	65576	-						24270012	AK88_04698	1040		partial
mRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192652.1	64537	65576	-	XM_012482306.1		XP_012337729.1	uncharacterized protein		24270012	AK88_04698	303	303	partial
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192652.1	64537	65576	-	XP_012337729.1		XM_012482306.1	uncharacterized protein		24270012	AK88_04698	303	100	
gene	protein_coding	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192652.1	67866	68856	-						24270013	AK88_04699	991		partial
mRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192652.1	67866	68856	-	XM_012482307.1		XP_012337730.1	uncharacterized protein		24270013	AK88_04699	795	795	partial
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192652.1	67866	68856	-	XP_012337730.1		XM_012482307.1	uncharacterized protein		24270013	AK88_04699	795	264	
gene	protein_coding	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192652.1	72814	73973	+						24270014	AK88_04700	1160		partial
mRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192652.1	72814	73973	+	XM_012482308.1		XP_012337731.1	uncharacterized protein		24270014	AK88_04700	843	843	partial
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192652.1	72814	73973	+	XP_012337731.1		XM_012482308.1	uncharacterized protein		24270014	AK88_04700	843	280	
gene	protein_coding	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192652.1	75445	76569	-						24270015	AK88_04701	1125		partial
mRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192652.1	75445	76569	-	XM_012482309.1		XP_012337732.1	uncharacterized protein		24270015	AK88_04701	1125	1125	partial
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192652.1	75445	76569	-	XP_012337732.1		XM_012482309.1	uncharacterized protein		24270015	AK88_04701	1125	374	
gene	protein_coding	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192652.1	77685	79676	-						24270016	AK88_04702	1992		partial
mRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192652.1	77685	79676	-	XM_012482310.1		XP_012337733.1	uncharacterized protein		24270016	AK88_04702	1779	1779	partial
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192652.1	77685	79676	-	XP_012337733.1		XM_012482310.1	uncharacterized protein		24270016	AK88_04702	1779	592	
gene	protein_coding	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192652.1	84497	88558	+						24270017	AK88_04703	4062		partial
mRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192652.1	84497	88558	+	XM_012482311.1		XP_012337734.1	CMGC/SRPK protein kinase		24270017	AK88_04703	4062	4062	partial
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192652.1	84497	88558	+	XP_012337734.1		XM_012482311.1	CMGC/SRPK protein kinase		24270017	AK88_04703	4062	1353	
gene	protein_coding	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192652.1	90004	90293	+						24270018	AK88_04704	290		partial
mRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192652.1	90004	90293	+	XM_012482312.1		XP_012337735.1	uncharacterized protein		24270018	AK88_04704	258	258	partial
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192652.1	90004	90293	+	XP_012337735.1		XM_012482312.1	uncharacterized protein		24270018	AK88_04704	258	85	
gene	protein_coding	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192652.1	91271	95283	+						24270019	AK88_04705	4013		partial
mRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192652.1	91271	95283	+	XM_012482313.1		XP_012337736.1	uncharacterized protein		24270019	AK88_04705	3924	3924	partial
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192652.1	91271	95283	+	XP_012337736.1		XM_012482313.1	uncharacterized protein		24270019	AK88_04705	3924	1307	
gene	protein_coding	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192652.1	96341	97255	-						24270020	AK88_04706	915		partial
mRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192652.1	96341	97255	-	XM_012482314.1		XP_012337737.1	uncharacterized protein		24270020	AK88_04706	405	405	partial
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192652.1	96341	97255	-	XP_012337737.1		XM_012482314.1	uncharacterized protein		24270020	AK88_04706	405	134	
gene	protein_coding	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192652.1	98986	100664	-						24270021	AK88_04707	1679		partial
mRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192652.1	98986	100664	-	XM_012482315.1		XP_012337738.1	uncharacterized protein		24270021	AK88_04707	1503	1503	partial
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192652.1	98986	100664	-	XP_012337738.1		XM_012482315.1	uncharacterized protein		24270021	AK88_04707	1503	500	
gene	protein_coding	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192652.1	102371	103163	+						24270022	AK88_04708	793		partial
mRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192652.1	102371	103163	+	XM_012482316.1		XP_012337739.1	uncharacterized protein		24270022	AK88_04708	300	300	partial
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192652.1	102371	103163	+	XP_012337739.1		XM_012482316.1	uncharacterized protein		24270022	AK88_04708	300	99	
gene	protein_coding	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192652.1	104001	108033	-						24270023	AK88_04709	4033		partial
mRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192652.1	104001	108033	-	XM_012482317.1		XP_012337740.1	uncharacterized protein		24270023	AK88_04709	3744	3744	partial
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192652.1	104001	108033	-	XP_012337740.1		XM_012482317.1	uncharacterized protein		24270023	AK88_04709	3744	1247	
gene	protein_coding	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192653.1	152	526	+						24270024	AK88_04710	375		partial
mRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192653.1	152	526	+	XM_012482318.1		XP_012337741.1	uncharacterized protein		24270024	AK88_04710	375	375	partial
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192653.1	152	526	+	XP_012337741.1		XM_012482318.1	uncharacterized protein		24270024	AK88_04710	375	124	
gene	protein_coding	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192653.1	1470	3209	+						24270025	AK88_04711	1740		partial
mRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192653.1	1470	3209	+	XM_012482319.1		XP_012337742.1	uncharacterized protein		24270025	AK88_04711	1740	1740	partial
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192653.1	1470	3209	+	XP_012337742.1		XM_012482319.1	uncharacterized protein		24270025	AK88_04711	1740	579	
gene	protein_coding	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192653.1	7555	10607	+						24270026	AK88_04712	3053		partial
mRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192653.1	7555	10607	+	XM_012482320.1		XP_012337743.1	TKL protein kinase		24270026	AK88_04712	2259	2259	partial
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192653.1	7555	10607	+	XP_012337743.1		XM_012482320.1	TKL protein kinase		24270026	AK88_04712	2259	752	
gene	protein_coding	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192653.1	11919	12812	+						24270027	AK88_04713	894		partial
mRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192653.1	11919	12812	+	XM_012482321.1		XP_012337744.1	uncharacterized protein		24270027	AK88_04713	894	894	partial
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192653.1	11919	12812	+	XP_012337744.1		XM_012482321.1	uncharacterized protein		24270027	AK88_04713	894	297	
gene	protein_coding	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192653.1	32165	37885	+						24270028	AK88_04714	5721		partial
mRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192653.1	32165	37885	+	XM_012482322.1		XP_012337745.1	uncharacterized protein		24270028	AK88_04714	2007	2007	partial
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192653.1	32165	37885	+	XP_012337745.1		XM_012482322.1	uncharacterized protein		24270028	AK88_04714	2007	668	
gene	protein_coding	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192653.1	40482	41498	+						24270029	AK88_04715	1017		partial
mRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192653.1	40482	41498	+	XM_012482323.1		XP_012337746.1	uncharacterized protein		24270029	AK88_04715	837	837	partial
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192653.1	40482	41498	+	XP_012337746.1		XM_012482323.1	uncharacterized protein		24270029	AK88_04715	837	278	
gene	protein_coding	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192653.1	42135	48113	-						24270030	AK88_04716	5979		partial
mRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192653.1	42135	48113	-	XM_012482324.1		XP_012337747.1	uncharacterized protein		24270030	AK88_04716	4305	4305	partial
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192653.1	42135	48113	-	XP_012337747.1		XM_012482324.1	uncharacterized protein		24270030	AK88_04716	4305	1434	
gene	protein_coding	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192653.1	49752	52724	+						24270031	AK88_04717	2973		partial
mRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192653.1	49752	52724	+	XM_012482325.1		XP_012337748.1	uncharacterized protein		24270031	AK88_04717	2199	2199	partial
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192653.1	49752	52724	+	XP_012337748.1		XM_012482325.1	uncharacterized protein		24270031	AK88_04717	2199	732	
