# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008482000.1	8218	8412	-	XM_008821328.1		XP_008819550.1	hypothetical protein		20041031	C922_05757	195	195	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008482000.1	8218	8412	-	XP_008819550.1		XM_008821328.1	hypothetical protein		20041031	C922_05757	195	64	
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008482001.1	3090	3269	+						20041032	C922_05758	180		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008482001.1	3090	3269	+	XM_008821329.1		XP_008819551.1	hypothetical protein		20041032	C922_05758	180	180	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008482001.1	3090	3269	+	XP_008819551.1		XM_008821329.1	hypothetical protein		20041032	C922_05758	180	59	
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008482001.1	3727	4385	+						20041033	C922_05759	659		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008482001.1	3727	4385	+	XM_008821330.1		XP_008819552.1	hypothetical protein		20041033	C922_05759	324	324	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008482001.1	3727	4385	+	XP_008819552.1		XM_008821330.1	hypothetical protein		20041033	C922_05759	324	107	
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008482001.1	5952	7436	+						20041034	C922_05760	1485		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008482001.1	5952	7436	+	XM_008821331.1		XP_008819553.1	hypothetical protein		20041034	C922_05760	1485	1485	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008482001.1	5952	7436	+	XP_008819553.1		XM_008821331.1	hypothetical protein		20041034	C922_05760	1485	494	
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008482001.1	8322	8531	+						20041035	C922_05761	210		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008482001.1	8322	8531	+	XM_008821332.1		XP_008819554.1	hypothetical protein		20041035	C922_05761	210	210	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008482001.1	8322	8531	+	XP_008819554.1		XM_008821332.1	hypothetical protein		20041035	C922_05761	210	69	
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008482002.1	897	3123	+						20041036	C922_05762	2227		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008482002.1	897	3123	+	XM_008821333.1		XP_008819555.1	hypothetical protein		20041036	C922_05762	2227	2227	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008482002.1	897	3122	+	XP_008819555.1		XM_008821333.1	hypothetical protein		20041036	C922_05762	2226	742	partial
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008482003.1	1292	1879	+						20041037	C922_05763	588		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008482003.1	1292	1879	+	XM_008821334.1		XP_008819556.1	hypothetical protein		20041037	C922_05763	588	588	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008482003.1	1292	1879	+	XP_008819556.1		XM_008821334.1	hypothetical protein		20041037	C922_05763	588	195	partial
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008482003.1	3399	9539	+						20041038	C922_05764	6141		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008482003.1	3399	9539	+	XM_008821335.1		XP_008819557.1	hypothetical protein		20041038	C922_05764	1983	1983	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008482003.1	3399	9539	+	XP_008819557.1		XM_008821335.1	hypothetical protein		20041038	C922_05764	1983	660	
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008482004.1	1965	2168	+						20041039	C922_05765	204		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008482004.1	1965	2168	+	XM_008821336.1		XP_008819558.1	hypothetical protein		20041039	C922_05765	204	204	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008482004.1	1965	2168	+	XP_008819558.1		XM_008821336.1	hypothetical protein		20041039	C922_05765	204	67	
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008482004.1	11252	11443	-						20041040	C922_05766	192		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008482004.1	11252	11443	-	XM_008821337.1		XP_008819559.1	hypothetical protein		20041040	C922_05766	192	192	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008482004.1	11252	11443	-	XP_008819559.1		XM_008821337.1	hypothetical protein		20041040	C922_05766	192	63	
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008482005.1	58	508	+						20041041	C922_05767	451		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008482005.1	58	508	+	XM_008821338.1		XP_008819560.1	hypothetical protein		20041041	C922_05767	213	213	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008482005.1	58	508	+	XP_008819560.1		XM_008821338.1	hypothetical protein		20041041	C922_05767	213	70	
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008482005.1	6617	7132	+						20041042	C922_05768	516		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008482005.1	6617	7132	+	XM_008821339.1		XP_008819561.1	hypothetical protein		20041042	C922_05768	516	516	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008482005.1	6617	7132	+	XP_008819561.1		XM_008821339.1	hypothetical protein		20041042	C922_05768	516	172	partial
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008482006.1	6510	6943	-						20041043	C922_05769	434		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008482006.1	6510	6943	-	XM_008821340.1		XP_008819562.1	hypothetical protein		20041043	C922_05769	294	294	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008482006.1	6510	6943	-	XP_008819562.1		XM_008821340.1	hypothetical protein		20041043	C922_05769	294	97	
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008482006.1	14534	14835	-						20041044	C922_05770	302		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008482006.1	14534	14835	-	XM_008821341.1		XP_008819563.1	hypothetical protein		20041044	C922_05770	290	290	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008482006.1	14536	14835	-	XP_008819563.1		XM_008821341.1	hypothetical protein		20041044	C922_05770	288	96	partial
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008482006.1	15839	16288	+						20041045	C922_05771	450		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008482006.1	15839	16288	+	XM_008821342.1		XP_008819564.1	hypothetical protein		20041045	C922_05771	450	450	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008482006.1	15839	16288	+	XP_008819564.1		XM_008821342.1	hypothetical protein		20041045	C922_05771	450	149	partial
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008482007.1	7735	8731	-						20041046	C922_05772	997		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008482007.1	7735	8731	-	XM_008821343.1		XP_008819565.1	hypothetical protein		20041046	C922_05772	863	863	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008482007.1	7737	8731	-	XP_008819565.1		XM_008821343.1	hypothetical protein		20041046	C922_05772	861	287	partial
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008482008.1	7203	7484	+						20041047	C922_05773	282		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008482008.1	7203	7484	+	XM_008821344.1		XP_008819566.1	hypothetical protein		20041047	C922_05773	282	282	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008482008.1	7203	7484	+	XP_008819566.1		XM_008821344.1	hypothetical protein		20041047	C922_05773	282	93	
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008482008.1	9169	9411	+						20041048	C922_05774	243		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008482008.1	9169	9411	+	XM_008821345.1		XP_008819567.1	hypothetical protein		20041048	C922_05774	243	243	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008482008.1	9169	9411	+	XP_008819567.1		XM_008821345.1	hypothetical protein		20041048	C922_05774	243	80	
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008482009.1	423	2003	-						20041049	C922_05775	1581		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008482009.1	423	2003	-	XM_008821346.1		XP_008819568.1	hypothetical protein		20041049	C922_05775	1581	1581	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008482009.1	423	2003	-	XP_008819568.1		XM_008821346.1	hypothetical protein		20041049	C922_05775	1581	526	
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008482009.1	4131	6572	-						20041050	C922_05776	2442		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008482009.1	4131	6572	-	XM_008821347.1		XP_008819569.1	hypothetical protein		20041050	C922_05776	486	486	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008482009.1	4131	6572	-	XP_008819569.1		XM_008821347.1	hypothetical protein		20041050	C922_05776	486	161	
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008482010.1	1269	1862	-						20041051	C922_05777	594		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008482010.1	1269	1862	-	XM_008821348.1		XP_008819570.1	hypothetical protein		20041051	C922_05777	594	594	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008482010.1	1269	1862	-	XP_008819570.1		XM_008821348.1	hypothetical protein		20041051	C922_05777	594	197	
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008482011.1	1682	1957	+						20041052	C922_05778	276		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008482011.1	1682	1957	+	XM_008821349.1		XP_008819571.1	hypothetical protein		20041052	C922_05778	276	276	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008482011.1	1682	1957	+	XP_008819571.1		XM_008821349.1	hypothetical protein		20041052	C922_05778	276	91	
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008482011.1	4477	5247	+						20041053	C922_05779	771		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008482011.1	4477	5247	+	XM_008821350.1		XP_008819572.1	hypothetical protein		20041053	C922_05779	771	771	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008482011.1	4477	5247	+	XP_008819572.1		XM_008821350.1	hypothetical protein		20041053	C922_05779	771	256	
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008482011.1	6488	6844	+						20041054	C922_05780	357		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008482011.1	6488	6844	+	XM_008821351.1		XP_008819573.1	hypothetical protein		20041054	C922_05780	357	357	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008482011.1	6488	6844	+	XP_008819573.1		XM_008821351.1	hypothetical protein		20041054	C922_05780	357	118	
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008482012.1	3083	3361	-						20041055	C922_05781	279		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008482012.1	3083	3361	-	XM_008821352.1		XP_008819574.1	hypothetical protein		20041055	C922_05781	279	279	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008482012.1	3083	3361	-	XP_008819574.1		XM_008821352.1	hypothetical protein		20041055	C922_05781	279	92	
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008482013.1	57	488	-						20041056	C922_05782	432		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008482013.1	57	488	-	XM_008821353.1		XP_008819575.1	hypothetical protein		20041056	C922_05782	432	432	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008482013.1	57	488	-	XP_008819575.1		XM_008821353.1	hypothetical protein		20041056	C922_05782	432	144	partial
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008482013.1	11376	12730	+						20041057	C922_05783	1355		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008482013.1	11376	12730	+	XM_008821354.1		XP_008819576.1	hypothetical protein		20041057	C922_05783	1149	1149	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008482013.1	11376	12730	+	XP_008819576.1		XM_008821354.1	hypothetical protein		20041057	C922_05783	1149	382	
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008482014.1	2538	3296	+						20041058	C922_05784	759		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008482014.1	2538	3296	+	XM_008821355.1		XP_008819577.1	hypothetical protein		20041058	C922_05784	615	615	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008482014.1	2538	3296	+	XP_008819577.1		XM_008821355.1	hypothetical protein		20041058	C922_05784	615	204	
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008482015.1	10391	11872	-						20041059	C922_05785	1482		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008482015.1	10391	11872	-	XM_008821356.1		XP_008819578.1	hypothetical protein		20041059	C922_05785	1482	1482	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008482015.1	10391	11872	-	XP_008819578.1		XM_008821356.1	hypothetical protein		20041059	C922_05785	1482	493	
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008482016.1	2391	2762	+						20041060	C922_05786	372		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008482016.1	2391	2762	+	XM_008821357.1		XP_008819579.1	hypothetical protein		20041060	C922_05786	372	372	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008482016.1	2391	2762	+	XP_008819579.1		XM_008821357.1	hypothetical protein		20041060	C922_05786	372	123	
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008482016.1	5155	5844	+						20041061	C922_05787	690		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008482016.1	5155	5844	+	XM_008821358.1		XP_008819580.1	hypothetical protein		20041061	C922_05787	690	690	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008482016.1	5155	5844	+	XP_008819580.1		XM_008821358.1	hypothetical protein		20041061	C922_05787	690	229	
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008482017.1	8	641	-						20041062	C922_05788	634		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008482017.1	8	641	-	XM_008821359.1		XP_008819581.1	hypothetical protein		20041062	C922_05788	634	634	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008482017.1	9	641	-	XP_008819581.1		XM_008821359.1	hypothetical protein		20041062	C922_05788	633	211	partial
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008482017.1	970	2978	-						20041063	C922_05789	2009		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008482017.1	970	2978	-	XM_008821360.1		XP_008819582.1	hypothetical protein		20041063	C922_05789	894	894	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008482017.1	970	2978	-	XP_008819582.1		XM_008821360.1	hypothetical protein		20041063	C922_05789	894	297	
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008482018.1	182	5002	-						20041064	C922_05790	4821		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008482018.1	182	5002	-	XM_008821361.1		XP_008819583.1	hypothetical protein		20041064	C922_05790	1365	1365	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008482018.1	182	5002	-	XP_008819583.1		XM_008821361.1	hypothetical protein		20041064	C922_05790	1365	455	partial
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008482019.1	3368	3763	+						20041065	C922_05791	396		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008482019.1	3368	3763	+	XM_008821362.1		XP_008819584.1	hypothetical protein		20041065	C922_05791	276	276	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008482019.1	3368	3763	+	XP_008819584.1		XM_008821362.1	hypothetical protein		20041065	C922_05791	276	91	
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008482019.1	6790	6986	+						20041066	C922_05792	197		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008482019.1	6790	6986	+	XM_008821363.1		XP_008819585.1	hypothetical protein		20041066	C922_05792	197	197	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008482019.1	6790	6984	+	XP_008819585.1		XM_008821363.1	hypothetical protein		20041066	C922_05792	195	65	partial
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008482020.1	256	515	-						20041067	C922_05793	260		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008482020.1	256	515	-	XM_008821364.1		XP_008819586.1	hypothetical protein		20041067	C922_05793	260	260	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008482020.1	258	515	-	XP_008819586.1		XM_008821364.1	hypothetical protein		20041067	C922_05793	258	86	partial
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008482020.1	2362	3164	+						20041068	C922_05794	803		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008482020.1	2362	3164	+	XM_008821365.1		XP_008819587.1	ubiquitin-60S ribosomal protein L40		20041068	C922_05794	384	384	partial
